timestamp,Pitch,Roll,Yaw,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,quat_w,quat_x,quat_y,quat_z
81486,-17.457613,-96.37504,-64.9355,3.1716862,8.291728,-2.0925233,-1.7076738,1.1270463,-2.087021,0.13695833,-0.97409976,0.17992237,0.4952513,-0.6758615,0.31011617,-0.44918302
81592,-38.2362,-113.45062,-67.25056,4.4937205,6.253642,-6.001797,-1.9932534,0.28313604,-2.8119655,0.3340985,-0.83105534,0.444663,0.28002352,-0.75726974,0.28780895,-0.5150683
81699,-51.15246,-127.3802,-54.19217,3.8919258,3.1698918,-4.694718,-0.9921979,-0.28130344,-4.187939,0.55002177,-0.68133605,0.4829671,0.17964712,-0.80698144,0.19794731,-0.5266163
81806,-59.993504,179.9721,-3.9902072,5.0339003,-0.8368896,-4.688736,-1.127199,-0.7667886,-4.677853,0.814859,-0.29816774,0.49709243,-0.017616067,-0.8655245,0.030272523,-0.4996405
81912,-54.073742,152.40642,19.827372,6.6251273,-4.8047876,-4.8652067,-1.7989981,-0.91965765,-3.4445164,0.89385647,0.055885017,0.44485667,-0.13324317,-0.8707621,-0.042139523,-0.47142753
82019,-30.721186,148.10219,-8.523299,6.3690953,-8.250452,2.7326033,0.0346666,-3.542713,2.645352,0.9429904,0.18762797,-0.27489063,-0.28315854,-0.91918755,0.14148448,-0.23430242
82126,-27.477196,156.0915,-18.99855,7.926225,-7.636095,5.9623156,1.4216361,-3.5947893,3.2548428,0.93522894,0.10136123,-0.33922374,-0.23679,-0.9291736,0.20535412,-0.19595043
82232,-36.16505,153.76974,-63.85691,5.555536,6.291927,3.37388,-1.5746579,1.8697058,3.0187435,0.64559674,-0.68693227,-0.33365992,-0.3429371,-0.7485002,0.5494003,-0.14248079
82339,-48.50693,153.16763,-83.42435,4.4614177,7.8993053,0.92243314,-4.835609,0.4728097,5.003444,0.44295335,-0.88760227,-0.12631108,-0.42378226,-0.5986179,0.66125214,-0.15751451
82446,-48.50693,153.16763,-83.42435,4.4614177,7.8993053,0.92243314,-4.835609,0.4728097,5.003444,0.44295335,-0.88760227,-0.12631108,-0.42378226,-0.5986179,0.66125214,-0.15751451
82552,-69.78652,165.31544,-108.973145,0.54675996,9.268001,-0.8518448,0.75411314,-0.1320996,0.1320996,0.009538074,-0.9946325,0.10303039,-0.52270836,-0.4130467,0.7046339,-0.24425298
82659,-71.09197,175.9302,-120.11826,0.025722843,9.869795,-0.48335013,-0.0096211275,0.12140947,0.61880654,-0.052394044,-0.995198,0.082678564,-0.5178711,-0.38795313,0.71491873,-0.26493993
82766,-71.55561,-175.44704,-128.58495,1.5164512,14.670395,0.19381861,0.25335634,0.3669773,0.7562512,-0.08672112,-0.99385697,0.06875916,-0.51238084,-0.3725662,0.72033834,-0.28244114
82873,-72.32464,-177.23079,-126.67525,0.4019942,9.524032,0.57966125,0.00015271631,-0.41187587,0.027030788,-0.08141342,-0.9941081,0.07156112,-0.5184219,-0.37491974,0.7148913,-0.28214234
82979,-71.90203,-179.54695,-124.21642,-0.30089745,9.573683,-0.5240281,-0.025045475,-0.0154243475,0.028405234,-0.07979945,-0.99542725,0.0525039,-0.5173911,-0.38074416,0.71438813,-0.27747068
83086,-71.73174,178.78525,-122.46566,-0.30388847,9.5868435,-0.54675996,-0.022907447,-0.013439035,0.027947085,-0.0811193,-0.9952363,0.054077633,-0.5176861,-0.38453558,0.7133235,-0.2744141
83192,-71.5588,177.52226,-121.14517,-0.29192436,9.57488,-0.53300124,-0.02397646,-0.02397646,0.02855795,-0.09297021,-0.99466914,0.044607315,-0.5177306,-0.38749254,0.7126481,-0.27191406
83299,-71.3723,176.06412,-119.62854,-0.2865405,9.564112,-0.529412,-0.022907447,-0.01572978,0.029932396,-0.08139796,-0.99627304,0.028536694,-0.5179702,-0.3908336,0.7117452,-0.26902565
83406,-71.067245,173.99564,-117.476585,-0.28414768,9.543175,-0.54376894,-0.025503622,-0.01863139,0.026725354,-0.08492604,-0.99501103,0.052350715,-0.51823264,-0.39570782,0.7104607,-0.2647562
83512,-70.938896,173.2865,-116.74827,-0.29132614,9.584451,-0.58683974,-0.028252516,-0.02397646,0.02855795,-0.08883667,-0.9935682,0.070216104,-0.5182511,-0.3973971,0.7101014,-0.26314878
83619,-70.938896,173.2865,-116.74827,-0.29132614,9.584451,-0.58683974,-0.028252516,-0.02397646,0.02855795,-0.08883667,-0.9935682,0.070216104,-0.5182511,-0.3973971,0.7101014,-0.26314878
83726,-70.229866,169.32066,-112.6162,-0.3098705,9.582058,-0.53718865,-0.022907447,-0.026725354,0.027641652,-0.09412212,-0.9934359,0.06500876,-0.5187511,-0.40725875,0.70734346,-0.25436753
83832,-70.01575,168.17104,-111.41905,-0.31525436,9.558728,-0.509073,-0.021838432,-0.012370021,0.028863383,-0.08299132,-0.9943445,0.06626838,-0.5190045,-0.41015965,0.7064143,-0.25175828
83939,-69.89376,167.53577,-110.760284,-0.3188436,9.57488,-0.52522457,-0.024281893,-0.014049901,0.031001411,-0.0833931,-0.9943221,0.06609943,-0.519161,-0.41176102,0.7058915,-0.25028375
84046,-69.331375,164.99792,-108.11298,-0.29252255,9.559326,-0.5461618,-0.01695151,-0.018936822,0.028863383,-0.082164414,-0.99321747,0.082268365,-0.5195723,-0.41854274,0.7037671,-0.2440869
84153,-69.03591,163.80753,-106.88551,-0.3098705,9.582058,-0.50548375,-0.02367103,-0.01817324,0.027794369,-0.0932087,-0.99282575,0.07489419,-0.5197608,-0.42176756,0.70278513,-0.24094377
84259,-68.70964,162.54675,-105.59279,-0.2961118,9.579067,-0.55513483,-0.02657264,-0.019089539,0.025961772,-0.08977512,-0.9935139,0.0697895,-0.5200046,-0.42520067,0.7017076,-0.23749967
84366,-68.224396,160.87242,-103.84111,-0.317049,9.570094,-0.51924247,-0.01863139,-0.025350908,0.027183503,-0.096932635,-0.99420196,0.046545606,-0.5201535,-0.43019345,0.7001281,-0.23279722
84472,-67.73068,159.24185,-102.16806,-0.31465617,9.61137,-0.51206404,-0.023365596,-0.016035212,0.027947085,-0.08796207,-0.9951542,0.043941036,-0.5204515,-0.4349616,0.69856185,-0.22792546
84579,-67.73068,159.24185,-102.16806,-0.31465617,9.61137,-0.51206404,-0.023365596,-0.016035212,0.027947085,-0.08796207,-0.9951542,0.043941036,-0.5204515,-0.4349616,0.69856185,-0.22792546
84686,-67.205376,157.61996,-100.50088,-0.3164508,9.558728,-0.49471605,-0.020922136,-0.018020526,0.030543262,-0.09093958,-0.9939224,0.062034007,-0.5207685,-0.4398813,0.69687027,-0.22288208
84792,-67.00561,157.09978,-99.97449,-0.31166515,9.568897,-0.4941179,-0.02443461,-0.027488936,0.027488936,-0.09023632,-0.99485165,0.046125636,-0.5207776,-0.441542,0.6963956,-0.22105335
84899,-66.079926,154.46968,-97.2919,-0.30329025,9.583255,-0.51206404,-0.023823744,-0.013744468,0.028405234,-0.08745502,-0.99481195,0.05196979,-0.52153194,-0.4497476,0.6932985,-0.2122938
85006,-65.69221,153.48932,-96.3056,-0.29850462,9.5766735,-0.50548375,-0.024281893,-0.01740966,0.028710665,-0.096307315,-0.9928206,0.07093742,-0.5217876,-0.45291534,0.6921309,-0.20871082
85112,-65.29219,152.54276,-95.351074,-0.2979064,9.579665,-0.56769717,-0.02107485,-0.018325957,0.02947425,-0.088328846,-0.9945313,0.05572747,-0.5219949,-0.45610392,0.6909576,-0.20510513
85219,-65.09916,152.06802,-94.87858,-0.32901308,9.570094,-0.5288138,-0.026725354,-0.017256944,0.027183503,-0.0927134,-0.9936927,0.06307949,-0.5221754,-0.45763403,0.6903408,-0.20330642
85326,-64.32373,150.3412,-93.1678,-0.2883351,9.592826,-0.5204389,-0.02641992,-0.026725354,0.030695977,-0.10793612,-0.99200594,0.06537603,-0.5226968,-0.46348277,0.6880725,-0.19628556
85432,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
85539,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
85646,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
85753,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
85859,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
85966,-63.905357,149.55786,-92.381546,-0.3194418,9.594022,-0.5341976,-0.022907447,-0.027641652,0.032223143,-0.10399367,-0.99247944,0.0645742,-0.5227236,-0.46649885,0.68701345,-0.1927469
86072,-62.437656,146.64514,-89.54103,-0.28295127,9.573683,-0.5024927,-0.028405234,-0.013439035,0.02733622,-0.09305289,-0.99317145,0.07036804,-0.5239099,-0.47683507,0.6825513,-0.17963977
86179,-62.437656,146.64514,-89.54103,-0.28295127,9.573683,-0.5024927,-0.028405234,-0.013439035,0.02733622,-0.09305289,-0.99317145,0.07036804,-0.5239099,-0.47683507,0.6825513,-0.17963977
86286,-62.437656,146.64514,-89.54103,-0.28295127,9.573683,-0.5024927,-0.028405234,-0.013439035,0.02733622,-0.09305289,-0.99317145,0.07036804,-0.5239099,-0.47683507,0.6825513,-0.17963977
86392,-59.270496,141.54388,-84.54175,-0.3188436,9.552746,-0.55393845,-0.02031127,-0.016798794,0.028252516,-0.08011183,-0.9944464,0.068252474,-0.52586603,-0.49776253,0.67253625,-0.1529458
86499,-58.35248,140.22533,-83.29694,-0.32004002,9.572487,-0.50368917,-0.027030788,-0.020922136,0.0290161,-0.080910034,-0.9946631,0.06402258,-0.5265885,-0.50331557,0.6695549,-0.14516965
86606,-58.35248,140.22533,-83.29694,-0.32004002,9.572487,-0.50368917,-0.027030788,-0.020922136,0.0290161,-0.080910034,-0.9946631,0.06402258,-0.5265885,-0.50331557,0.6695549,-0.14516965
86712,-57.409203,138.95741,-82.10249,-0.30329025,9.555737,-0.53359944,-0.024587328,-0.010995574,0.026267204,-0.089261994,-0.99371004,0.06762131,-0.5272827,-0.5088984,0.66644406,-0.13728675
86819,-57.1557,138.63754,-81.795334,-0.31824538,9.570094,-0.54317075,-0.02031127,-0.016646078,0.029168814,-0.09001879,-0.9937155,0.06652885,-0.5274301,-0.51040894,0.6655934,-0.13522445
86926,-56.415695,137.68446,-80.91465,-0.30029923,9.589834,-0.57009,-0.024892759,-0.016798794,0.027488936,-0.0872499,-0.9949624,0.049369108,-0.5280502,-0.514623,0.66308457,-0.12901576
87032,-55.63262,136.80222,-80.094536,-0.30568308,9.595817,-0.549751,-0.021685716,-0.01450805,0.030390546,-0.084937096,-0.99343354,0.07665183,-0.5283914,-0.5189949,0.66060734,-0.122656815
87139,-55.63262,136.80222,-80.094536,-0.30568308,9.595817,-0.549751,-0.021685716,-0.01450805,0.030390546,-0.084937096,-0.99343354,0.07665183,-0.5283914,-0.5189949,0.66060734,-0.122656815
87246,-54.067158,135.02148,-78.535484,-0.3272185,9.548558,-0.5030909,-0.027183503,-0.01695151,0.02641992,-0.09635631,-0.99405706,0.050655514,-0.5295859,-0.5271232,0.65551275,-0.109466605
87352,-53.500866,134.41963,-78.019745,-0.29192436,9.58804,-0.5168497,-0.024740042,-0.023823744,0.028099801,-0.09245477,-0.9936837,0.06359867,-0.52997965,-0.5299579,0.65368265,-0.104714796
87459,-53.233696,134.10558,-77.74376,-0.30927232,9.582656,-0.555733,-0.02565634,-0.011759155,0.028863383,-0.08265751,-0.9949913,0.056214716,-0.5302946,-0.53133726,0.65266514,-0.10245274
87566,-52.423725,133.26714,-77.020164,-0.33738798,9.568897,-0.5180461,-0.022907447,-0.017562376,0.027030788,-0.09263557,-0.99382424,0.061089825,-0.53089803,-0.5353804,0.6498864,-0.09572199
87672,-51.58686,132.4608,-76.33895,-0.30568308,9.555737,-0.52642095,-0.02397646,-0.016798794,0.025961772,-0.07508583,-0.99516666,0.063288815,-0.5314032,-0.53942794,0.6471029,-0.08880326
87779,-51.006405,131.92177,-75.88691,-0.3194418,9.588638,-0.51924247,-0.022143863,-0.022602012,0.028099801,-0.074974895,-0.9951672,0.06341113,-0.53173244,-0.54219526,0.64515465,-0.084025964
87886,-50.75808,131.70325,-75.71179,-0.32123643,9.583255,-0.51505506,-0.02351831,-0.024740042,0.02611449,-0.087415084,-0.9952053,0.043874744,-0.5318431,-0.5433278,0.64437515,-0.08196607
87992,-49.621624,130.58926,-74.81503,-0.3332005,9.573085,-0.54376894,-0.025809057,-0.017562376,0.03176499,-0.074150845,-0.9959372,0.05109489,-0.53293085,-0.54847974,0.6402501,-0.07234983
88099,-49.084045,130.11713,-74.41683,-0.32542387,9.57787,-0.53240305,-0.019700404,-0.016493361,0.029932396,-0.07075464,-0.99615246,0.051711444,-0.533261,-0.5510034,0.63828284,-0.067992724
88206,-48.51466,129.59961,-73.98493,-0.32362923,9.614361,-0.51266223,-0.022449298,-0.016035212,0.027794369,-0.077728815,-0.99489623,0.06434095,-0.5337292,-0.5536351,0.63608986,-0.063332066
88312,-47.67234,128.82266,-73.37451,-0.30089745,9.563514,-0.55992043,-0.02031127,-0.011453724,0.028863383,-0.09264717,-0.9939487,0.05901225,-0.53456897,-0.5572849,0.6328548,-0.05625217
88419,-47.423725,128.60918,-73.20469,-0.28175485,9.57787,-0.5461618,-0.02275473,-0.0154243475,0.028099801,-0.085193925,-0.99415547,0.06630887,-0.53476167,-0.5583715,0.6319123,-0.054204386
88526,-46.553192,127.86073,-72.63007,-0.2859423,9.570094,-0.55453664,-0.025045475,-0.0154243475,0.02733622,-0.09304775,-0.9948269,0.040761705,-0.53550553,-0.5620355,0.6286065,-0.046944182
88632,-45.65052,127.11501,-72.0646,-0.29970104,9.57488,-0.5341976,-0.019700404,-0.014355333,0.030390546,-0.076867186,-0.99561363,0.053338263,-0.53622663,-0.5657674,0.6251492,-0.0394562
88739,-45.09605,126.68023,-71.73161,-0.31345975,9.591629,-0.50488555,-0.02076942,-0.018020526,0.02733622,-0.076885544,-0.99475724,0.067428485,-0.5366005,-0.5680685,0.62300754,-0.03492441
88846,-44.184963,125.97985,-71.25728,-0.29371896,9.536594,-0.5425725,-0.024587328,-0.021838432,0.030390546,-0.089786954,-0.9936431,0.06790935,-0.53722644,-0.5714855,0.6197183,-0.027226267
88952,-43.930424,125.78367,-71.12128,-0.32063824,9.55155,-0.52223355,-0.021533,-0.017104227,0.03023783,-0.097296216,-0.99350154,0.05906019,-0.53741544,-0.5724491,0.6187544,-0.025092157
89059,-42.993973,125.05432,-70.62858,-0.31465617,9.575478,-0.5635097,-0.027641652,-0.014049901,0.027794369,-0.092384934,-0.9937978,0.061895534,-0.53819776,-0.5758877,0.6151435,-0.01717671
89166,-42.672714,124.809586,-70.486465,-0.29312077,9.582656,-0.50488555,-0.030085113,-0.02351831,0.028405234,-0.082919836,-0.99522984,0.051398892,-0.53845894,-0.57693803,0.61400163,-0.014369182
89272,-41.413876,123.84739,-69.84014,-0.29371896,9.549156,-0.5282156,-0.02687807,-0.013591751,0.02733622,-0.08028238,-0.9955883,0.048565805,-0.5395653,-0.5814646,0.60889554,-0.003797014
89379,-40.484955,123.18245,-69.422195,-0.30747768,9.579067,-0.5180461,-0.022143863,-0.020922136,0.027183503,-0.08953873,-0.9929923,0.077130675,-0.540231,-0.5846485,0.6052442,0.0040152012
89486,-40.484955,123.18245,-69.422195,-0.30747768,9.579067,-0.5180461,-0.022143863,-0.020922136,0.027183503,-0.08953873,-0.9929923,0.077130675,-0.540231,-0.5846485,0.6052442,0.0040152012
89592,-39.861954,122.70239,-69.13187,-0.32303107,9.583255,-0.54735816,-0.01985312,-0.013744468,0.03176499,-0.088291384,-0.99485534,0.049673557,-0.54088527,-0.5866499,0.6026584,0.009373587
89699,-38.57165,121.8,-68.61202,-0.32183465,9.5970125,-0.5521438,-0.022907447,-0.01450805,0.02947425,-0.07597095,-0.99612963,0.044206575,-0.5418411,-0.5907347,0.59751755,0.0203359
89806,-37.9263,121.36575,-68.372444,-0.30029923,9.562317,-0.55812585,-0.02076942,-0.016493361,0.029321533,-0.08383846,-0.9950402,0.053536914,-0.5422624,-0.5927196,0.5949528,0.025807932
89912,-36.959686,120.68354,-68.00313,-0.29670998,9.572487,-0.50069815,-0.022907447,-0.015882496,0.026725354,-0.0882215,-0.99415195,0.062280986,-0.5431016,-0.59555584,0.5909242,0.03409487
90019,-36.296486,120.256325,-67.784256,-0.29371896,9.598209,-0.5485546,-0.023060162,-0.014660766,0.028252516,-0.078189395,-0.99612457,0.040277027,-0.5434816,-0.59748924,0.5882661,0.039716057
90126,-36.296486,120.256325,-67.784256,-0.29371896,9.598209,-0.5485546,-0.023060162,-0.014660766,0.028252516,-0.078189395,-0.99612457,0.040277027,-0.5434816,-0.59748924,0.5882661,0.039716057
90232,-35.03214,119.42836,-67.36506,-0.29312077,9.567103,-0.5419743,-0.02107485,-0.019394971,0.026725354,-0.09056873,-0.9943183,0.05593172,-0.5443294,-0.6010593,0.5829989,0.050453436
90339,-34.47153,119.06073,-67.19568,-0.3080759,9.563514,-0.5635097,-0.023823744,-0.014355333,0.0290161,-0.07118069,-0.99494624,0.07081883,-0.54472196,-0.6025297,0.58067226,0.05527791
90446,-33.147743,118.16838,-66.80878,-0.29670998,9.568897,-0.5383851,-0.028252516,-0.019089539,0.03023783,-0.07496496,-0.9965219,0.036392245,-0.54581636,-0.6057575,0.5750469,0.066809066
90552,-32.4981,117.738205,-66.63522,-0.31585258,9.563514,-0.53300124,-0.027641652,-0.021685716,0.026267204,-0.07414961,-0.99589586,0.05189654,-0.5463254,-0.60726416,0.5722807,0.07248186
90659,-31.836039,117.28246,-66.45124,-0.33080772,9.608977,-0.51505506,-0.025809057,-0.017867807,0.030543262,-0.083221994,-0.99596924,0.03345771,-0.5469548,-0.60873044,0.569348,0.07829818
90766,-30.87855,116.67402,-66.212814,-0.317049,9.562916,-0.5282156,-0.020005837,-0.016187929,0.028405234,-0.071012236,-0.9959963,0.05430157,-0.54760015,-0.61091655,0.56517494,0.08655828
90872,-30.208763,116.21707,-66.03825,-0.30927232,9.578468,-0.5425725,-0.02687807,-0.0154243475,0.029626964,-0.08711598,-0.9945513,0.057258453,-0.54823977,-0.61230713,0.5621118,0.09243072
90979,-29.871775,116.00745,-65.97154,-0.30388847,9.5970125,-0.5347958,-0.020463986,-0.021533,0.030390546,-0.09470605,-0.99375534,0.059000768,-0.5484406,-0.61299175,0.5606753,0.095379375
91086,-29.201672,115.57104,-65.78744,-0.31465617,9.589834,-0.5389833,-0.019394971,-0.017256944,0.024587328,-0.080065176,-0.995821,0.04393363,-0.5489962,-0.6144941,0.5574796,0.10107763
91192,-29.201672,115.57104,-65.78744,-0.31465617,9.589834,-0.5389833,-0.019394971,-0.017256944,0.024587328,-0.080065176,-0.995821,0.04393363,-0.5489962,-0.6144941,0.5574796,0.10107763
91299,-27.503128,114.45096,-65.463135,-0.2979064,9.564112,-0.535394,-0.025961772,-0.02321288,0.028405234,-0.07723731,-0.995211,0.0599117,-0.550395,-0.61744505,0.5498451,0.11617792
91406,-27.503128,114.45096,-65.463135,-0.2979064,9.564112,-0.535394,-0.025961772,-0.02321288,0.028405234,-0.07723731,-0.995211,0.0599117,-0.550395,-0.61744505,0.5498451,0.11617792
91512,-25.468443,113.10323,-65.08352,-0.2889333,9.58804,-0.5395815,-0.025350908,-0.015577063,0.02855795,-0.075220674,-0.9955694,0.056421578,-0.5521545,-0.62072814,0.54020864,0.1341516
91619,-24.810415,112.65837,-64.961784,-0.2979064,9.589236,-0.5455635,-0.023060162,-0.012980886,0.030695977,-0.090209894,-0.99370354,0.06644893,-0.5527841,-0.621699,0.5369635,0.13996539
91726,-24.810415,112.65837,-64.961784,-0.2979064,9.589236,-0.5455635,-0.023060162,-0.012980886,0.030695977,-0.090209894,-0.99370354,0.06644893,-0.5527841,-0.621699,0.5369635,0.13996539
91833,-23.783623,112.00345,-64.816,-0.30687952,9.585647,-0.5694918,-0.022296581,-0.01771509,0.03023783,-0.09329294,-0.9939722,0.057581995,-0.55350775,-0.62315613,0.53207004,0.14902045
91939,-23.466576,111.784035,-64.75156,-0.16031912,9.549156,-0.5270192,-0.019394971,-0.0125227375,0.027488936,-0.083788514,-0.9952818,0.04892483,-0.5538517,-0.62360334,0.53040236,0.15179084
92046,-21.500103,110.43742,-64.51311,-0.31525436,9.583255,-0.5491528,-0.022449298,-0.02076942,0.031001411,-0.080448546,-0.9950936,0.05759202,-0.5557049,-0.62559843,0.52064383,0.16955426
92152,-21.157366,110.20016,-64.48386,-0.28773692,9.559326,-0.51206404,-0.025350908,-0.0206167,0.028863383,-0.09280664,-0.9936877,0.06302116,-0.5560243,-0.6258604,0.518952,0.1726976
92259,-21.157366,110.20016,-64.48386,-0.28773692,9.559326,-0.51206404,-0.025350908,-0.0206167,0.028863383,-0.09280664,-0.9936877,0.06302116,-0.5560243,-0.6258604,0.518952,0.1726976
92366,-19.52068,109.04858,-64.28109,-0.30448666,9.597611,-0.5377869,-0.02031127,-0.01450805,0.029168814,-0.07946698,-0.99576557,0.04621653,-0.55774826,-0.62723476,0.51027614,0.18738131
92472,-18.584402,108.360985,-64.206085,-0.30209383,9.569495,-0.52283174,-0.02443461,-0.018020526,0.030848695,-0.08499187,-0.9953376,0.045600485,-0.55882436,-0.62764484,0.50532216,0.19602756
92579,-17.914999,107.85264,-64.180305,-0.2979064,9.580263,-0.5449653,-0.02321288,-0.01771509,0.028252516,-0.10184847,-0.9934966,0.050906055,-0.5596333,-0.6277117,0.5018274,0.2023803
92686,-17.22747,107.37717,-64.14835,-0.3062813,9.579665,-0.5210371,-0.022296581,-0.02031127,0.02947425,-0.08993375,-0.994425,0.055052582,-0.5602127,-0.62801415,0.49822584,0.20864084
92792,-17.22747,107.37717,-64.14835,-0.3062813,9.579665,-0.5210371,-0.022296581,-0.02031127,0.02947425,-0.08993375,-0.994425,0.055052582,-0.5602127,-0.62801415,0.49822584,0.20864084
92899,-15.613441,106.11867,-64.09239,-0.2973082,9.5868435,-0.50488555,-0.025350908,-0.025198191,0.028252516,-0.09320017,-0.99467295,0.044039097,-0.562293,-0.6278741,0.48935226,0.22390866
93006,-14.942563,105.59662,-64.06738,-0.31525436,9.5868435,-0.5485546,-0.02397646,-0.017104227,0.029321533,-0.092625976,-0.9944291,0.050311293,-0.5631443,-0.6277989,0.48554525,0.23017997
93112,-14.667787,105.379875,-64.072914,-0.32123643,9.585647,-0.54077786,-0.024129178,-0.020463986,0.031001411,-0.09772674,-0.9942129,0.0446104,-0.5634751,-0.6276821,0.48404783,0.2328278
93220,-13.713672,104.686646,-64.07015,-0.2865405,9.6071825,-0.5198407,-0.027183503,-0.014813482,0.030390546,-0.07566252,-0.995921,0.049157824,-0.5643305,-0.6276412,0.4787682,0.24161659
93326,-12.706051,103.90929,-64.06534,-0.30508488,9.571889,-0.53001016,-0.02611449,-0.016646078,0.027641652,-0.09940944,-0.9930073,0.06367338,-0.56546545,-0.627349,0.47295088,0.25099707
